date,store_id,product_id,units_sold,unit_price,promotion_discount,sales_revenue,high_demand_flag
2025-01-22,S03,P0126,31,292.11,0.0,9055.41,0
2025-01-23,S03,P0126,32,292.11,0.0,9347.52,0
2025-01-24,S03,P0126,30,292.11,0.0,8763.3,0
2025-01-25,S03,P0126,43,292.11,0.0,12560.73,0
2025-01-26,S03,P0126,29,292.11,0.0,8471.19,0
2025-01-27,S03,P0126,24,292.11,0.0,7010.64,0
2025-01-28,S03,P0126,26,292.11,0.0,7594.86,0
2025-01-29,S03,P0126,36,292.11,0.0,10515.96,0
2025-01-30,S03,P0126,25,292.11,0.0,7302.75,0
2025-01-31,S03,P0126,25,292.11,0.0,7302.75,0
2025-02-01,S03,P0126,37,292.11,0.0,10808.07,0
2025-02-02,S03,P0126,38,292.11,0.0,11100.18,0
2025-02-03,S03,P0126,33,292.11,0.0,9639.63,0
2025-02-04,S03,P0126,25,292.11,0.0,7302.75,0
2025-02-05,S03,P0126,33,292.11,0.0,9639.63,0
2025-02-06,S03,P0126,30,292.11,0.0,8763.3,0
2025-02-07,S03,P0126,28,292.11,0.0,8179.08,0
2025-02-08,S03,P0126,42,292.11,0.0,12268.62,0
2025-02-09,S03,P0126,40,292.11,0.0,11684.4,0
2025-02-10,S03,P0126,28,292.11,0.0,8179.08,0
2025-02-11,S03,P0126,29,292.11,0.0,8471.19,0
2025-02-12,S03,P0126,23,292.11,0.0,6718.53,0
2025-02-13,S03,P0126,34,292.11,0.0,9931.74,0
2025-02-14,S03,P0126,36,292.11,0.0,10515.96,0
2025-02-15,S03,P0126,28,292.11,0.0,8179.08,0
2025-02-16,S03,P0126,45,292.11,0.0,13144.95,0
2025-02-17,S03,P0126,34,292.11,0.0,9931.74,0
2025-02-18,S03,P0126,32,292.11,0.0,9347.52,0
2025-02-19,S03,P0126,28,292.11,0.0,8179.08,0
2025-02-20,S03,P0126,35,292.11,0.0,10223.85,0
2025-02-21,S03,P0126,35,292.11,0.0,10223.85,0
2025-02-22,S03,P0126,35,292.11,0.0,10223.85,0
2025-02-23,S03,P0126,32,292.11,0.0,9347.52,0
2025-02-24,S03,P0126,33,292.11,0.0,9639.63,0
2025-02-25,S03,P0126,26,292.11,0.0,7594.86,0
2025-02-26,S03,P0126,23,292.11,0.0,6718.53,0
2025-02-27,S03,P0126,31,292.11,0.0,9055.41,0
2025-02-28,S03,P0126,30,292.11,0.0,8763.3,0
2025-03-01,S03,P0126,35,292.11,0.0,10223.85,0
2025-03-02,S03,P0126,31,292.11,0.0,9055.41,0
2025-03-03,S03,P0126,25,292.11,0.0,7302.75,0
2025-03-04,S03,P0126,35,292.11,0.0,10223.85,0
2025-03-05,S03,P0126,29,292.11,0.0,8471.19,0
2025-03-06,S03,P0126,24,292.11,0.0,7010.64,0
2025-03-07,S03,P0126,23,292.11,0.0,6718.53,0
2025-03-08,S03,P0126,39,292.11,0.0,11392.29,0
2025-03-09,S03,P0126,30,292.11,0.0,8763.3,0
2025-03-10,S03,P0126,28,292.11,0.0,8179.08,0
2025-03-11,S03,P0126,33,292.11,0.0,9639.63,0
2025-03-12,S03,P0126,32,292.11,0.0,9347.52,0
2025-03-13,S03,P0126,30,292.11,0.0,8763.3,0
2025-03-14,S03,P0126,35,292.11,0.0,10223.85,0
2025-03-15,S03,P0126,31,292.11,0.0,9055.41,0
2025-03-16,S03,P0126,39,292.11,0.0,11392.29,0
2025-03-17,S03,P0126,24,292.11,0.0,7010.64,0
2025-03-18,S03,P0126,34,292.11,0.0,9931.74,0
2025-03-19,S03,P0126,24,292.11,0.0,7010.64,0
2025-03-20,S03,P0126,23,292.11,0.0,6718.53,0
2025-03-21,S03,P0126,36,292.11,0.0,10515.96,0
2025-03-22,S03,P0126,37,292.11,0.0,10808.07,0
2025-03-23,S03,P0126,38,292.11,0.0,11100.18,0
2025-03-24,S03,P0126,32,292.11,0.0,9347.52,0
2025-03-25,S03,P0126,29,292.11,0.0,8471.19,0
2025-03-26,S03,P0126,34,292.11,0.0,9931.74,0
2025-03-27,S03,P0126,28,292.11,0.0,8179.08,0
2025-03-28,S03,P0126,31,292.11,0.0,9055.41,0
2025-03-29,S03,P0126,30,292.11,0.0,8763.3,0
2025-03-30,S03,P0126,37,292.11,0.0,10808.07,0
2025-03-31,S03,P0126,32,292.11,0.0,9347.52,0
2025-04-01,S03,P0126,32,292.11,0.0,9347.52,0
2025-04-02,S03,P0126,24,292.11,0.0,7010.64,0
2025-04-03,S03,P0126,28,292.11,0.0,8179.08,0
2025-04-04,S03,P0126,24,292.11,0.0,7010.64,0
2025-04-05,S03,P0126,40,292.11,0.0,11684.4,0
2025-04-06,S03,P0126,38,292.11,0.0,11100.18,0
2025-04-07,S03,P0126,28,292.11,0.0,8179.08,0
2025-04-08,S03,P0126,24,292.11,0.0,7010.64,0
2025-04-09,S03,P0126,28,292.11,0.0,8179.08,0
2025-04-10,S03,P0126,34,292.11,0.0,9931.74,0
2025-04-11,S03,P0126,25,292.11,0.0,7302.75,0
2025-04-12,S03,P0126,40,292.11,0.0,11684.4,0
2025-04-13,S03,P0126,29,292.11,0.0,8471.19,0
2025-04-14,S03,P0126,25,292.11,0.0,7302.75,0
2025-04-15,S03,P0126,26,292.11,0.0,7594.86,0
2025-04-16,S03,P0126,25,292.11,0.0,7302.75,0
2025-04-17,S03,P0126,25,292.11,0.0,7302.75,0
2025-04-18,S03,P0126,33,292.11,0.0,9639.63,0
2025-04-19,S03,P0126,37,292.11,0.0,10808.07,0
2025-04-20,S03,P0126,38,292.11,0.0,11100.18,0
2025-04-21,S03,P0126,30,292.11,0.0,8763.3,0
2025-04-22,S03,P0126,23,292.11,0.0,6718.53,0
2025-04-23,S03,P0126,24,292.11,0.0,7010.64,0
2025-04-24,S03,P0126,24,292.11,0.0,7010.64,0
2025-04-25,S03,P0126,28,292.11,0.0,8179.08,0
2025-04-26,S03,P0126,37,292.11,0.0,10808.07,0
2025-04-27,S03,P0126,36,292.11,0.0,10515.96,0
2025-04-28,S03,P0126,35,292.11,0.0,10223.85,0
2025-04-29,S03,P0126,30,292.11,0.0,8763.3,0
2025-04-30,S03,P0126,26,292.11,0.0,7594.86,0
2025-05-01,S03,P0126,24,292.11,0.0,7010.64,0
2025-05-02,S03,P0126,30,292.11,0.0,8763.3,0
2025-05-03,S03,P0126,43,292.11,0.0,12560.73,0
2025-05-04,S03,P0126,28,292.11,0.0,8179.08,0
2025-05-05,S03,P0126,29,292.11,0.0,8471.19,0
2025-05-06,S03,P0126,33,292.11,0.0,9639.63,0
2025-05-07,S03,P0126,32,292.11,0.0,9347.52,0
2025-05-08,S03,P0126,22,292.11,0.0,6426.42,0
2025-05-09,S03,P0126,23,292.11,0.0,6718.53,0
2025-05-10,S03,P0126,35,292.11,0.0,10223.85,0
2025-05-11,S03,P0126,42,292.11,0.0,12268.62,0
2025-05-12,S03,P0126,28,292.11,0.0,8179.08,0
2025-05-13,S03,P0126,25,292.11,0.0,7302.75,0
2025-05-14,S03,P0126,31,292.11,0.0,9055.41,0
2025-05-15,S03,P0126,30,292.11,0.0,8763.3,0
2025-05-16,S03,P0126,23,292.11,0.0,6718.53,0
2025-05-17,S03,P0126,33,292.11,0.0,9639.63,0
2025-05-18,S03,P0126,29,292.11,0.0,8471.19,0
2025-05-19,S03,P0126,31,292.11,0.0,9055.41,0
2025-05-20,S03,P0126,33,292.11,0.0,9639.63,0
2025-05-21,S03,P0126,33,292.11,0.0,9639.63,0
2025-05-22,S03,P0126,28,292.11,0.0,8179.08,0
2025-05-23,S03,P0126,26,292.11,0.0,7594.86,0
2025-05-24,S03,P0126,36,292.11,0.0,10515.96,0
2025-05-25,S03,P0126,32,292.11,0.0,9347.52,0
2025-05-26,S03,P0126,31,292.11,0.0,9055.41,0
2025-05-27,S03,P0126,34,292.11,0.0,9931.74,0
2025-05-28,S03,P0126,31,292.11,0.0,9055.41,0
2025-05-29,S03,P0126,35,292.11,0.0,10223.85,0
2025-05-30,S03,P0126,27,292.11,0.0,7886.97,0
2025-05-31,S03,P0126,46,292.11,0.0,13437.06,0
2025-06-01,S03,P0126,35,292.11,0.0,10223.85,0
2025-06-02,S03,P0126,32,292.11,0.0,9347.52,0
2025-06-03,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-04,S03,P0126,32,292.11,0.0,9347.52,0
2025-06-05,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-06,S03,P0126,27,292.11,0.0,7886.97,0
2025-06-07,S03,P0126,46,292.11,0.0,13437.06,0
2025-06-08,S03,P0126,42,292.11,0.0,12268.62,0
2025-06-09,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-10,S03,P0126,23,292.11,0.0,6718.53,0
2025-06-11,S03,P0126,28,292.11,0.0,8179.08,0
2025-06-12,S03,P0126,36,292.11,0.0,10515.96,0
2025-06-13,S03,P0126,25,292.11,0.0,7302.75,0
2025-06-14,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-15,S03,P0126,41,292.11,0.0,11976.51,0
2025-06-16,S03,P0126,35,292.11,0.0,10223.85,0
2025-06-17,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-18,S03,P0126,22,292.11,0.0,6426.42,0
2025-06-19,S03,P0126,27,292.11,0.0,7886.97,0
2025-06-20,S03,P0126,24,292.11,0.0,7010.64,0
2025-06-21,S03,P0126,35,292.11,0.0,10223.85,0
2025-06-22,S03,P0126,33,292.11,0.0,9639.63,0
2025-06-23,S03,P0126,25,292.11,0.0,7302.75,0
2025-06-24,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-25,S03,P0126,25,292.11,0.0,7302.75,0
2025-06-26,S03,P0126,31,292.11,0.0,9055.41,0
2025-06-27,S03,P0126,29,292.11,0.0,8471.19,0
2025-06-28,S03,P0126,34,292.11,0.0,9931.74,0
2025-06-29,S03,P0126,36,292.11,0.0,10515.96,0
2025-06-30,S03,P0126,36,292.11,0.0,10515.96,0
2025-07-01,S03,P0126,31,292.11,0.0,9055.41,0
2025-07-02,S03,P0126,23,292.11,0.0,6718.53,0
2025-07-03,S03,P0126,28,292.11,0.0,8179.08,0
2025-07-04,S03,P0126,34,292.11,0.0,9931.74,0
2025-07-05,S03,P0126,43,292.11,0.0,12560.73,0
2025-07-06,S03,P0126,35,292.11,0.0,10223.85,0
2025-07-07,S03,P0126,27,292.11,0.0,7886.97,0
2025-07-08,S03,P0126,32,292.11,0.0,9347.52,0
2025-07-09,S03,P0126,27,292.11,0.0,7886.97,0
2025-07-10,S03,P0126,29,292.11,0.0,8471.19,0
2025-07-11,S03,P0126,36,292.11,0.0,10515.96,0
2025-07-12,S03,P0126,30,292.11,0.0,8763.3,0
2025-07-13,S03,P0126,29,292.11,0.0,8471.19,0
2025-07-14,S03,P0126,27,292.11,0.0,7886.97,0
2025-07-15,S03,P0126,33,292.11,0.0,9639.63,0
2025-07-16,S03,P0126,35,292.11,0.0,10223.85,0
2025-07-17,S03,P0126,30,292.11,0.0,8763.3,0
2025-07-18,S03,P0126,30,292.11,0.0,8763.3,0
2025-07-19,S03,P0126,33,292.11,0.0,9639.63,0
2025-07-20,S03,P0126,28,292.11,0.0,8179.08,0
2025-07-21,S03,P0126,25,292.11,0.0,7302.75,0
2025-07-22,S03,P0126,35,292.11,0.0,10223.85,0
2025-07-23,S03,P0126,24,292.11,0.0,7010.64,0
2025-07-24,S03,P0126,23,292.11,0.0,6718.53,0
2025-07-25,S03,P0126,33,292.11,0.0,9639.63,0
2025-07-26,S03,P0126,44,292.11,0.0,12852.84,0
2025-07-27,S03,P0126,40,292.11,0.0,11684.4,0
2025-07-28,S03,P0126,27,292.11,0.0,7886.97,0
2025-07-29,S03,P0126,28,292.11,0.0,8179.08,0
2025-07-30,S03,P0126,28,292.11,0.0,8179.08,0
2025-07-31,S03,P0126,31,292.11,0.0,9055.41,0
2025-08-01,S03,P0126,35,292.11,0.0,10223.85,0
2025-08-02,S03,P0126,32,292.11,0.0,9347.52,0
2025-08-03,S03,P0126,33,292.11,0.0,9639.63,0
2025-08-04,S03,P0126,32,292.11,0.0,9347.52,0
2025-08-05,S03,P0126,31,292.11,0.0,9055.41,0
2025-08-06,S03,P0126,25,292.11,0.0,7302.75,0
2025-08-07,S03,P0126,24,292.11,0.0,7010.64,0
2025-08-08,S03,P0126,30,292.11,0.0,8763.3,0
2025-08-09,S03,P0126,32,292.11,0.0,9347.52,0
2025-08-10,S03,P0126,32,292.11,0.0,9347.52,0
2025-08-11,S03,P0126,30,292.11,0.0,8763.3,0
2025-08-12,S03,P0126,22,292.11,0.0,6426.42,0
2025-08-13,S03,P0126,36,292.11,0.0,10515.96,0
2025-08-14,S03,P0126,27,292.11,0.0,7886.97,0
2025-08-15,S03,P0126,35,292.11,0.0,10223.85,0
2025-08-16,S03,P0126,34,292.11,0.0,9931.74,0
2025-08-17,S03,P0126,33,292.11,0.0,9639.63,0
2025-08-18,S03,P0126,36,292.11,0.0,10515.96,0
2025-08-19,S03,P0126,29,292.11,0.0,8471.19,0
2025-08-20,S03,P0126,34,292.11,0.0,9931.74,0
2025-08-21,S03,P0126,32,292.11,0.0,9347.52,0
2025-08-22,S03,P0126,23,292.11,0.0,6718.53,0
2025-08-23,S03,P0126,35,292.11,0.0,10223.85,0
2025-08-24,S03,P0126,34,292.11,0.0,9931.74,0
2025-08-25,S03,P0126,25,292.11,0.0,7302.75,0
2025-08-26,S03,P0126,34,292.11,0.0,9931.74,0
2025-08-27,S03,P0126,29,292.11,0.0,8471.19,0
2025-08-28,S03,P0126,30,292.11,0.0,8763.3,0
2025-08-29,S03,P0126,34,292.11,0.0,9931.74,0
2025-08-30,S03,P0126,33,292.11,0.0,9639.63,0
2025-08-31,S03,P0126,38,292.11,0.0,11100.18,0
2025-09-01,S03,P0126,23,292.11,0.0,6718.53,0
2025-09-02,S03,P0126,30,292.11,0.0,8763.3,0
2025-09-03,S03,P0126,31,292.11,0.0,9055.41,0
2025-09-04,S03,P0126,32,292.11,0.0,9347.52,0
2025-09-05,S03,P0126,34,292.11,0.0,9931.74,0
2025-09-06,S03,P0126,36,292.11,0.0,10515.96,0
2025-09-07,S03,P0126,35,292.11,0.0,10223.85,0
2025-09-08,S03,P0126,35,292.11,0.0,10223.85,0
2025-09-09,S03,P0126,28,292.11,0.0,8179.08,0
2025-09-10,S03,P0126,28,292.11,0.0,8179.08,0
2025-09-11,S03,P0126,33,292.11,0.0,9639.63,0
2025-09-12,S03,P0126,29,292.11,0.0,8471.19,0
2025-09-13,S03,P0126,39,292.11,0.0,11392.29,0
2025-09-14,S03,P0126,33,292.11,0.0,9639.63,0
2025-09-15,S03,P0126,34,292.11,0.0,9931.74,0
2025-09-16,S03,P0126,35,292.11,0.0,10223.85,0
2025-09-17,S03,P0126,35,292.11,0.0,10223.85,0
2025-09-18,S03,P0126,37,292.11,0.0,10808.07,0
2025-09-19,S03,P0126,26,292.11,0.0,7594.86,0
2025-09-20,S03,P0126,43,292.11,0.0,12560.73,0
2025-09-21,S03,P0126,33,292.11,0.0,9639.63,0
2025-09-22,S03,P0126,36,292.11,0.0,10515.96,0
2025-09-23,S03,P0126,24,292.11,0.0,7010.64,0
2025-09-24,S03,P0126,31,292.11,0.0,9055.41,0
2025-09-25,S03,P0126,26,292.11,0.0,7594.86,0
2025-09-26,S03,P0126,33,292.11,0.0,9639.63,0
2025-09-27,S03,P0126,45,292.11,0.0,13144.95,0
2025-09-28,S03,P0126,43,292.11,0.0,12560.73,0
2025-09-29,S03,P0126,24,292.11,0.0,7010.64,0
2025-09-30,S03,P0126,31,292.11,0.0,9055.41,0
2025-10-01,S03,P0126,35,292.11,0.0,10223.85,0
2025-10-02,S03,P0126,30,292.11,0.0,8763.3,0
2025-10-03,S03,P0126,37,292.11,0.0,10808.07,0
2025-10-04,S03,P0126,44,292.11,0.0,12852.84,0
2025-10-05,S03,P0126,43,292.11,0.0,12560.73,0
2025-10-06,S03,P0126,33,292.11,0.0,9639.63,0
2025-10-07,S03,P0126,36,292.11,0.0,10515.96,0
2025-10-08,S03,P0126,36,292.11,0.0,10515.96,0
2025-10-09,S03,P0126,25,292.11,0.0,7302.75,0
2025-10-10,S03,P0126,26,292.11,0.0,7594.86,0
2025-10-11,S03,P0126,42,292.11,0.0,12268.62,0
2025-10-12,S03,P0126,37,292.11,0.0,10808.07,0
2025-10-13,S03,P0126,23,292.11,0.0,6718.53,0
2025-10-14,S03,P0126,34,292.11,0.0,9931.74,0
2025-10-15,S03,P0126,31,292.11,0.0,9055.41,0
2025-10-16,S03,P0126,36,292.11,0.0,10515.96,0
2025-10-17,S03,P0126,27,292.11,0.0,7886.97,0
2025-10-18,S03,P0126,30,292.11,0.0,8763.3,0
2025-10-19,S03,P0126,37,292.11,0.0,10808.07,0
2025-10-20,S03,P0126,24,292.11,0.0,7010.64,0
2025-10-21,S03,P0126,31,292.11,0.0,9055.41,0
2025-10-22,S03,P0126,27,292.11,0.0,7886.97,0
2025-10-23,S03,P0126,35,292.11,0.0,10223.85,0
2025-10-24,S03,P0126,31,292.11,0.0,9055.41,0
2025-10-25,S03,P0126,41,292.11,0.0,11976.51,0
2025-10-26,S03,P0126,28,292.11,0.0,8179.08,0
2025-10-27,S03,P0126,30,292.11,0.0,8763.3,0
2025-10-28,S03,P0126,30,292.11,0.0,8763.3,0
2025-10-29,S03,P0126,37,292.11,0.0,10808.07,0
2025-10-30,S03,P0126,34,292.11,0.0,9931.74,0
2025-10-31,S03,P0126,33,292.11,0.0,9639.63,0
2025-11-01,S03,P0126,31,292.11,0.0,9055.41,0
2025-11-02,S03,P0126,35,292.11,0.0,10223.85,0
2025-11-03,S03,P0126,33,292.11,0.0,9639.63,0
2025-11-04,S03,P0126,26,292.11,0.0,7594.86,0
2025-11-05,S03,P0126,27,292.11,0.0,7886.97,0
2025-11-06,S03,P0126,36,292.11,0.0,10515.96,0
2025-11-07,S03,P0126,34,292.11,0.0,9931.74,0
2025-11-08,S03,P0126,30,292.11,0.0,8763.3,0
2025-11-09,S03,P0126,44,292.11,0.0,12852.84,0
2025-11-10,S03,P0126,26,292.11,0.0,7594.86,0
2025-11-11,S03,P0126,37,292.11,0.0,10808.07,0
2025-11-12,S03,P0126,34,292.11,0.0,9931.74,0
2025-11-13,S03,P0126,24,292.11,0.0,7010.64,0
2025-11-14,S03,P0126,27,292.11,0.0,7886.97,0
2025-11-15,S03,P0126,43,292.11,0.0,12560.73,0
2025-11-16,S03,P0126,44,292.11,0.0,12852.84,0
2025-11-17,S03,P0126,28,292.11,0.0,8179.08,0
2025-11-18,S03,P0126,31,292.11,0.0,9055.41,0
2025-11-19,S03,P0126,23,292.11,0.0,6718.53,0
2025-11-20,S03,P0126,32,292.11,0.0,9347.52,0
2025-11-21,S03,P0126,37,292.11,0.0,10808.07,0
2025-11-22,S03,P0126,39,292.11,0.0,11392.29,0
2025-11-23,S03,P0126,30,292.11,0.0,8763.3,0
2025-11-24,S03,P0126,33,292.11,0.0,9639.63,0
2025-11-25,S03,P0126,35,292.11,0.0,10223.85,0
2025-11-26,S03,P0126,30,292.11,0.0,8763.3,0
2025-11-27,S03,P0126,24,292.11,0.0,7010.64,0
2025-11-28,S03,P0126,31,292.11,0.0,9055.41,0
2025-11-29,S03,P0126,38,292.11,0.0,11100.18,0
2025-11-30,S03,P0126,29,292.11,0.0,8471.19,0
2025-12-01,S03,P0126,28,292.11,0.0,8179.08,0
2025-12-02,S03,P0126,34,292.11,0.0,9931.74,0
2025-12-03,S03,P0126,35,292.11,0.0,10223.85,0
2025-12-04,S03,P0126,26,292.11,0.0,7594.86,0
2025-12-05,S03,P0126,34,292.11,0.0,9931.74,0
2025-12-06,S03,P0126,34,292.11,0.0,9931.74,0
2025-12-07,S03,P0126,39,292.11,0.0,11392.29,0
2025-12-08,S03,P0126,27,292.11,0.0,7886.97,0
2025-12-09,S03,P0126,32,292.11,0.0,9347.52,0
2025-12-10,S03,P0126,33,292.11,0.0,9639.63,0
2025-12-11,S03,P0126,23,292.11,0.0,6718.53,0
2025-12-12,S03,P0126,27,292.11,0.0,7886.97,0
2025-12-13,S03,P0126,37,292.11,0.0,10808.07,0
2025-12-14,S03,P0126,31,292.11,0.0,9055.41,0
2025-12-15,S03,P0126,31,292.11,0.0,9055.41,0
2025-12-16,S03,P0126,30,292.11,0.0,8763.3,0
2025-12-17,S03,P0126,27,292.11,0.0,7886.97,0
2025-12-18,S03,P0126,29,292.11,0.0,8471.19,0
2025-12-19,S03,P0126,29,292.11,0.0,8471.19,0
2025-12-20,S03,P0126,38,292.11,0.0,11100.18,0
2025-12-21,S03,P0126,38,292.11,0.0,11100.18,0
2025-12-22,S03,P0126,25,292.11,0.0,7302.75,0
2025-12-23,S03,P0126,37,292.11,0.0,10808.07,0
2025-12-24,S03,P0126,29,292.11,0.0,8471.19,0
2025-12-25,S03,P0126,24,292.11,0.0,7010.64,0
2025-12-26,S03,P0126,37,292.11,0.0,10808.07,0
2025-12-27,S03,P0126,46,292.11,0.0,13437.06,0
2025-12-28,S03,P0126,29,292.11,0.0,8471.19,0
2025-12-29,S03,P0126,34,292.11,0.0,9931.74,0
2025-12-30,S03,P0126,36,292.11,0.0,10515.96,0
2025-12-31,S03,P0126,26,292.11,0.0,7594.86,0
2025-01-01,S03,P0127,54,117.65,0.0,6353.1,0
2025-01-02,S03,P0127,75,117.65,0.0,8823.75,0
2025-01-03,S03,P0127,69,117.65,0.0,8117.85,0
2025-01-04,S03,P0127,61,117.65,0.0,7176.65,0
2025-01-05,S03,P0127,74,117.65,0.0,8706.1,0
2025-01-06,S03,P0127,61,117.65,0.0,7176.65,0
2025-01-07,S03,P0127,53,117.65,0.0,6235.45,0
2025-01-08,S03,P0127,52,117.65,0.0,6117.8,0
2025-01-09,S03,P0127,76,117.65,0.0,8941.4,0
2025-01-10,S03,P0127,57,117.65,0.0,6706.05,0
2025-01-11,S03,P0127,69,117.65,0.0,8117.85,0
2025-01-12,S03,P0127,76,117.65,0.0,8941.4,0
2025-01-13,S03,P0127,70,117.65,0.0,8235.5,0
2025-01-14,S03,P0127,54,117.65,0.0,6353.1,0
2025-01-15,S03,P0127,73,117.65,0.0,8588.45,0
2025-01-16,S03,P0127,55,117.65,0.0,6470.75,0
2025-01-17,S03,P0127,67,117.65,0.0,7882.55,0
2025-01-18,S03,P0127,62,117.65,0.0,7294.3,0
2025-01-19,S03,P0127,78,117.65,0.0,9176.7,1
2025-01-20,S03,P0127,75,117.65,0.0,8823.75,0
2025-01-21,S03,P0127,49,117.65,0.0,5764.85,0
2025-01-22,S03,P0127,58,117.65,0.0,6823.7,0
2025-01-23,S03,P0127,50,117.65,0.0,5882.5,0
2025-01-24,S03,P0127,59,117.65,0.0,6941.35,0
2025-01-25,S03,P0127,81,117.65,0.0,9529.65,1
2025-01-26,S03,P0127,73,117.65,0.0,8588.45,0
2025-01-27,S03,P0127,53,117.65,0.0,6235.45,0
2025-01-28,S03,P0127,55,117.65,0.0,6470.75,0
2025-01-29,S03,P0127,79,117.65,0.0,9294.35,1
2025-01-30,S03,P0127,54,117.65,0.0,6353.1,0
2025-01-31,S03,P0127,53,117.65,0.0,6235.45,0
2025-02-01,S03,P0127,90,117.65,0.0,10588.5,1
2025-02-02,S03,P0127,78,117.65,0.0,9176.7,1
2025-02-03,S03,P0127,65,117.65,0.0,7647.25,0
2025-02-04,S03,P0127,56,117.65,0.0,6588.4,0
2025-02-05,S03,P0127,78,117.65,0.0,9176.7,1
2025-02-06,S03,P0127,63,117.65,0.0,7411.95,0
2025-02-07,S03,P0127,53,117.65,0.0,6235.45,0
2025-02-08,S03,P0127,85,117.65,0.0,10000.25,1
2025-02-09,S03,P0127,95,117.65,0.0,11176.75,1
2025-02-10,S03,P0127,61,117.65,0.0,7176.65,0
2025-02-11,S03,P0127,59,117.65,0.0,6941.35,0
2025-02-12,S03,P0127,77,117.65,0.0,9059.05,1
2025-02-13,S03,P0127,58,117.65,0.0,6823.7,0
2025-02-14,S03,P0127,72,117.65,0.0,8470.8,0
2025-02-15,S03,P0127,70,117.65,0.0,8235.5,0
2025-02-16,S03,P0127,52,117.65,0.0,6117.8,1
2025-02-17,S03,P0127,49,117.65,0.0,5764.85,0
2025-02-18,S03,P0127,48,117.65,0.0,5647.2,0
2025-02-19,S03,P0127,51,117.65,0.0,6000.15,0
2025-02-20,S03,P0127,60,117.65,0.0,7059.0,0
2025-02-21,S03,P0127,54,117.65,0.0,6353.1,0
2025-02-22,S03,P0127,95,117.65,0.0,11176.75,1
2025-02-23,S03,P0127,87,117.65,0.0,10235.55,1
2025-02-24,S03,P0127,48,117.65,0.0,5647.2,0
2025-02-25,S03,P0127,69,117.65,0.0,8117.85,0
2025-02-26,S03,P0127,61,117.65,0.0,7176.65,0
2025-02-27,S03,P0127,76,117.65,0.0,8941.4,0
2025-02-28,S03,P0127,75,117.65,0.0,8823.75,0
2025-03-01,S03,P0127,85,117.65,0.0,10000.25,1
2025-03-02,S03,P0127,71,117.65,0.0,8353.15,0
2025-03-03,S03,P0127,77,117.65,0.0,9059.05,1
2025-03-04,S03,P0127,63,117.65,0.0,7411.95,0
2025-03-05,S03,P0127,71,117.65,0.0,8353.15,0
2025-03-06,S03,P0127,55,117.65,0.0,6470.75,0
2025-03-07,S03,P0127,68,117.65,0.0,8000.2,0
2025-03-08,S03,P0127,93,117.65,0.0,10941.45,1
2025-03-09,S03,P0127,96,117.65,0.0,11294.4,1
2025-03-10,S03,P0127,55,117.65,0.0,6470.75,0
2025-03-11,S03,P0127,65,117.65,0.0,7647.25,0
2025-03-12,S03,P0127,74,117.65,0.0,8706.1,0
2025-03-13,S03,P0127,67,117.65,0.0,7882.55,0
2025-03-14,S03,P0127,60,117.65,0.0,7059.0,0
2025-03-15,S03,P0127,64,117.65,0.0,7529.6,0
2025-03-16,S03,P0127,62,117.65,0.0,7294.3,0
2025-03-17,S03,P0127,64,117.65,0.0,7529.6,0
2025-03-18,S03,P0127,53,117.65,0.0,6235.45,0
2025-03-19,S03,P0127,62,117.65,0.0,7294.3,0
2025-03-20,S03,P0127,65,117.65,0.0,7647.25,0
2025-03-21,S03,P0127,72,117.65,0.0,8470.8,0
2025-03-22,S03,P0127,61,117.65,0.0,7176.65,0
2025-03-23,S03,P0127,66,117.65,0.0,7764.9,0
2025-03-24,S03,P0127,50,117.65,0.0,5882.5,0
2025-03-25,S03,P0127,56,117.65,0.0,6588.4,0
2025-03-26,S03,P0127,73,117.65,0.0,8588.45,0
2025-03-27,S03,P0127,52,117.65,0.0,6117.8,0
2025-03-28,S03,P0127,79,117.65,0.0,9294.35,1
2025-03-29,S03,P0127,63,117.65,0.0,7411.95,0
2025-03-30,S03,P0127,75,117.65,0.0,8823.75,0
2025-03-31,S03,P0127,59,117.65,0.0,6941.35,0
2025-04-01,S03,P0127,60,117.65,0.0,7059.0,0
2025-04-02,S03,P0127,61,117.65,0.0,7176.65,0
2025-04-03,S03,P0127,74,117.65,0.0,8706.1,0
2025-04-04,S03,P0127,70,117.65,0.0,8235.5,0
2025-04-05,S03,P0127,70,117.65,0.0,8235.5,0
2025-04-06,S03,P0127,77,117.65,0.0,9059.05,1
2025-04-07,S03,P0127,67,117.65,0.0,7882.55,0
2025-04-08,S03,P0127,69,117.65,0.0,8117.85,0
2025-04-09,S03,P0127,74,117.65,0.0,8706.1,0
2025-04-10,S03,P0127,62,117.65,0.0,7294.3,0
2025-04-11,S03,P0127,72,117.65,0.0,8470.8,0
2025-04-12,S03,P0127,98,117.65,0.0,11529.7,1
2025-04-13,S03,P0127,70,117.65,0.0,8235.5,1
2025-04-14,S03,P0127,70,117.65,0.0,8235.5,0
2025-04-15,S03,P0127,53,117.65,0.0,6235.45,0
2025-04-16,S03,P0127,62,117.65,0.0,7294.3,0
