date,store_id,product_id,sales_lag_1,sales_lag_7,rolling_7d_demand,closing_stock,promo_flag,stockout_within_3_days,reorder_point,max_stock
2025-06-17,S03,P0120,19.0,20.0,20.571428571428573,73,0,0,48,178
2025-06-18,S03,P0120,23.0,15.0,21.0,57,0,0,48,178
2025-06-19,S03,P0120,16.0,20.0,21.142857142857142,39,0,0,48,178
2025-06-20,S03,P0120,18.0,23.0,20.857142857142858,80,0,0,48,178
2025-06-21,S03,P0120,22.0,25.0,20.714285714285715,57,0,0,48,178
2025-06-22,S03,P0120,23.0,22.0,20.428571428571427,29,0,0,48,178
2025-06-23,S03,P0120,28.0,19.0,21.285714285714285,186,0,0,48,178
2025-06-24,S03,P0120,16.0,23.0,20.857142857142858,166,0,0,48,178
2025-06-25,S03,P0120,20.0,16.0,20.428571428571427,146,0,0,48,178
2025-06-26,S03,P0120,20.0,18.0,21.0,124,0,0,48,178
2025-06-27,S03,P0120,22.0,22.0,21.571428571428573,108,0,0,48,178
2025-06-28,S03,P0120,16.0,23.0,20.714285714285715,79,0,0,48,178
2025-06-29,S03,P0120,29.0,28.0,21.571428571428573,61,0,0,48,178
2025-06-30,S03,P0120,18.0,16.0,20.142857142857142,37,0,0,48,178
2025-07-01,S03,P0120,24.0,20.0,21.285714285714285,70,0,0,48,178
2025-07-02,S03,P0120,19.0,20.0,21.142857142857142,48,0,0,48,178
2025-07-03,S03,P0120,22.0,22.0,21.428571428571427,31,0,0,48,178
2025-07-04,S03,P0120,17.0,16.0,20.714285714285715,131,0,0,48,178
2025-07-05,S03,P0120,21.0,29.0,21.428571428571427,102,0,0,48,178
2025-07-06,S03,P0120,29.0,18.0,21.428571428571427,76,0,0,48,178
2025-07-07,S03,P0120,26.0,24.0,22.571428571428573,60,0,0,48,178
2025-07-08,S03,P0120,16.0,19.0,21.428571428571427,37,0,0,48,178
2025-07-09,S03,P0120,23.0,22.0,22.0,101,0,0,48,178
2025-07-10,S03,P0120,17.0,17.0,21.285714285714285,78,0,0,48,178
2025-07-11,S03,P0120,23.0,21.0,22.142857142857142,55,0,0,48,178
2025-07-12,S03,P0120,23.0,29.0,22.428571428571427,31,0,0,48,178
2025-07-13,S03,P0120,24.0,26.0,21.714285714285715,81,0,0,48,178
2025-07-14,S03,P0120,27.0,16.0,21.857142857142858,60,0,0,48,178
2025-07-15,S03,P0120,21.0,23.0,22.571428571428573,43,0,0,48,178
2025-07-16,S03,P0120,17.0,17.0,21.714285714285715,82,0,0,48,178
2025-07-17,S03,P0120,17.0,23.0,21.714285714285715,65,0,0,48,178
2025-07-18,S03,P0120,17.0,23.0,20.857142857142858,47,0,0,48,178
2025-07-19,S03,P0120,18.0,24.0,20.142857142857142,104,0,0,48,178
2025-07-20,S03,P0120,22.0,27.0,19.857142857142858,79,0,0,48,178
2025-07-21,S03,P0120,25.0,21.0,19.571428571428573,62,0,0,48,178
2025-07-22,S03,P0120,17.0,17.0,19.0,46,0,0,48,178
2025-07-23,S03,P0120,16.0,17.0,18.857142857142858,199,0,0,48,178
2025-07-24,S03,P0120,21.0,17.0,19.428571428571427,183,0,0,48,178
2025-07-25,S03,P0120,16.0,18.0,19.285714285714285,165,0,0,48,178
2025-07-26,S03,P0120,18.0,22.0,19.285714285714285,143,0,0,48,178
2025-07-27,S03,P0120,22.0,25.0,19.285714285714285,125,0,0,48,178
2025-07-28,S03,P0120,18.0,17.0,18.285714285714285,102,0,0,48,178
2025-07-29,S03,P0120,23.0,16.0,19.142857142857142,83,0,0,48,178
2025-07-30,S03,P0120,19.0,21.0,19.571428571428573,67,0,0,48,178
2025-07-31,S03,P0120,16.0,16.0,18.857142857142858,52,0,0,48,178
2025-08-01,S03,P0120,15.0,18.0,18.714285714285715,36,0,0,48,178
2025-08-02,S03,P0120,16.0,22.0,18.428571428571427,154,0,0,48,178
2025-08-03,S03,P0120,24.0,18.0,18.714285714285715,125,0,0,48,178
2025-08-04,S03,P0120,29.0,23.0,20.285714285714285,110,0,0,48,178
2025-08-05,S03,P0120,15.0,19.0,19.142857142857142,86,0,0,48,178
2025-08-06,S03,P0120,24.0,16.0,19.857142857142858,65,0,0,48,178
2025-08-07,S03,P0120,21.0,15.0,20.571428571428573,44,0,0,48,178
2025-08-08,S03,P0120,21.0,16.0,21.428571428571427,142,0,0,48,178
2025-08-09,S03,P0120,24.0,24.0,22.571428571428573,121,0,0,48,178
2025-08-10,S03,P0120,21.0,29.0,22.142857142857142,98,0,0,48,178
2025-08-11,S03,P0120,23.0,15.0,21.285714285714285,84,0,0,48,178
2025-08-12,S03,P0120,14.0,24.0,21.142857142857142,62,0,0,48,178
2025-08-13,S03,P0120,22.0,21.0,20.857142857142858,45,0,0,48,178
2025-08-14,S03,P0120,17.0,21.0,20.285714285714285,125,0,0,48,178
2025-08-15,S03,P0120,21.0,24.0,20.285714285714285,111,0,0,48,178
2025-08-16,S03,P0120,14.0,21.0,18.857142857142858,87,0,0,48,178
2025-08-17,S03,P0120,24.0,23.0,19.285714285714285,66,0,0,48,178
2025-08-18,S03,P0120,21.0,14.0,19.0,46,0,0,48,178
2025-08-19,S03,P0120,20.0,22.0,19.857142857142858,114,0,0,48,178
2025-08-20,S03,P0120,16.0,17.0,19.0,92,0,0,48,178
2025-08-21,S03,P0120,22.0,21.0,19.714285714285715,76,0,0,48,178
2025-08-22,S03,P0120,16.0,14.0,19.0,59,0,0,48,178
2025-08-23,S03,P0120,17.0,24.0,19.428571428571427,40,0,0,48,178
2025-08-24,S03,P0120,19.0,21.0,18.714285714285715,168,0,0,48,178
2025-08-25,S03,P0120,19.0,20.0,18.428571428571427,150,0,0,48,178
2025-08-26,S03,P0120,18.0,16.0,18.142857142857142,130,0,0,48,178
2025-08-27,S03,P0120,20.0,22.0,18.714285714285715,115,0,0,48,178
2025-08-28,S03,P0120,15.0,16.0,17.714285714285715,99,0,0,48,178
2025-08-29,S03,P0120,16.0,17.0,17.714285714285715,82,0,0,48,178
2025-08-30,S03,P0120,17.0,19.0,17.714285714285715,62,0,0,48,178
2025-08-31,S03,P0120,20.0,19.0,17.857142857142858,44,0,0,48,178
2025-09-01,S03,P0120,18.0,18.0,17.714285714285715,179,0,0,48,178
2025-09-02,S03,P0120,23.0,20.0,18.428571428571427,162,0,0,48,178
2025-09-03,S03,P0120,17.0,15.0,18.0,143,0,0,48,178
2025-09-04,S03,P0120,19.0,16.0,18.571428571428573,128,0,0,48,178
2025-09-05,S03,P0120,15.0,17.0,18.428571428571427,106,0,0,48,178
2025-09-06,S03,P0120,22.0,20.0,19.142857142857142,80,0,0,48,178
2025-09-07,S03,P0120,26.0,18.0,20.0,58,0,0,48,178
2025-09-08,S03,P0120,22.0,23.0,20.571428571428573,41,0,0,48,178
2025-09-09,S03,P0120,17.0,17.0,19.714285714285715,153,0,0,48,178
2025-09-10,S03,P0120,17.0,19.0,19.714285714285715,134,0,0,48,178
2025-09-11,S03,P0120,19.0,15.0,19.714285714285715,113,0,0,48,178
2025-09-12,S03,P0120,21.0,22.0,20.571428571428573,97,0,0,48,178
2025-09-13,S03,P0120,16.0,26.0,19.714285714285715,71,0,0,48,178
2025-09-14,S03,P0120,26.0,22.0,19.714285714285715,52,0,0,48,178
2025-09-15,S03,P0120,19.0,17.0,19.285714285714285,37,0,0,48,178
2025-09-16,S03,P0120,15.0,17.0,19.0,102,0,0,48,178
2025-09-17,S03,P0120,17.0,19.0,19.0,85,0,0,48,178
2025-09-18,S03,P0120,17.0,21.0,18.714285714285715,69,0,0,48,178
2025-09-19,S03,P0120,16.0,16.0,18.0,46,0,0,48,178
2025-09-20,S03,P0120,23.0,26.0,19.0,129,0,0,48,178
2025-09-21,S03,P0120,18.0,19.0,17.857142857142858,110,0,0,48,178
2025-09-22,S03,P0120,19.0,15.0,17.857142857142858,90,0,0,48,178
2025-09-23,S03,P0120,20.0,17.0,18.571428571428573,68,0,0,48,178
2025-09-24,S03,P0120,22.0,17.0,19.285714285714285,47,0,0,48,178
2025-09-25,S03,P0120,21.0,16.0,19.857142857142858,78,0,0,48,178
2025-09-26,S03,P0120,18.0,23.0,20.142857142857142,60,0,0,48,178
2025-09-27,S03,P0120,18.0,18.0,19.428571428571427,35,0,0,48,178
2025-09-28,S03,P0120,25.0,19.0,20.428571428571427,145,0,0,48,178
2025-09-29,S03,P0120,25.0,20.0,21.285714285714285,131,0,0,48,178
2025-09-30,S03,P0120,14.0,22.0,20.428571428571427,108,0,0,48,178
2025-10-01,S03,P0120,23.0,21.0,20.571428571428573,89,0,0,48,178
2025-10-02,S03,P0120,19.0,18.0,20.285714285714285,73,0,0,48,178
2025-10-03,S03,P0120,16.0,18.0,20.0,58,0,0,48,178
2025-10-04,S03,P0120,15.0,25.0,19.571428571428573,39,0,0,48,178
2025-10-05,S03,P0120,19.0,25.0,18.714285714285715,61,0,0,48,178
2025-10-06,S03,P0120,26.0,14.0,18.857142857142858,44,0,0,48,178
2025-10-07,S03,P0120,17.0,23.0,19.285714285714285,90,0,0,48,178
2025-10-08,S03,P0120,21.0,19.0,19.0,69,0,0,48,178
2025-10-09,S03,P0120,21.0,16.0,19.285714285714285,52,0,0,48,178
2025-10-10,S03,P0120,17.0,15.0,19.428571428571427,30,0,0,48,178
2025-10-11,S03,P0120,22.0,19.0,20.428571428571427,140,0,0,48,178
2025-10-12,S03,P0120,24.0,26.0,21.142857142857142,120,0,0,48,178
2025-10-13,S03,P0120,20.0,17.0,20.285714285714285,96,0,0,48,178
2025-10-14,S03,P0120,24.0,21.0,21.285714285714285,75,0,0,48,178
2025-10-15,S03,P0120,21.0,21.0,21.285714285714285,56,0,0,48,178
2025-10-16,S03,P0120,19.0,17.0,21.0,39,0,0,48,178
2025-10-17,S03,P0120,17.0,22.0,21.0,160,0,0,48,178
2025-10-18,S03,P0120,19.0,24.0,20.571428571428573,133,0,0,48,178
2025-10-19,S03,P0120,27.0,20.0,21.0,113,0,0,48,178
2025-10-20,S03,P0120,20.0,24.0,21.0,97,0,0,48,178
2025-10-21,S03,P0120,16.0,21.0,19.857142857142858,78,0,0,48,178
2025-10-22,S03,P0120,19.0,19.0,19.571428571428573,56,0,0,48,178
2025-10-23,S03,P0120,22.0,17.0,20.0,32,0,0,48,178
2025-10-24,S03,P0120,24.0,19.0,21.0,110,0,0,48,178
2025-10-25,S03,P0120,21.0,27.0,21.285714285714285,92,0,0,48,178
2025-10-26,S03,P0120,18.0,20.0,20.0,72,0,0,48,178
2025-10-27,S03,P0120,20.0,16.0,20.0,54,0,0,48,178
2025-10-28,S03,P0120,18.0,19.0,20.285714285714285,35,0,0,48,178
2025-10-29,S03,P0120,19.0,22.0,20.285714285714285,178,0,0,48,178
2025-10-30,S03,P0120,23.0,24.0,20.428571428571427,157,0,0,48,178
2025-10-31,S03,P0120,21.0,21.0,20.0,142,0,0,48,178
2025-11-01,S03,P0120,15.0,18.0,19.142857142857142,116,0,0,48,178
2025-11-02,S03,P0120,26.0,20.0,20.285714285714285,91,0,0,48,178
2025-11-03,S03,P0120,25.0,18.0,21.0,75,0,0,48,178
2025-11-04,S03,P0120,16.0,19.0,20.714285714285715,52,0,0,48,178
2025-11-05,S03,P0120,23.0,23.0,21.285714285714285,37,0,0,48,178
2025-11-06,S03,P0120,15.0,21.0,20.142857142857142,179,0,0,48,178
2025-11-07,S03,P0120,20.0,15.0,20.0,163,0,0,48,178
2025-11-08,S03,P0120,16.0,26.0,20.142857142857142,140,0,0,48,178
2025-11-09,S03,P0120,23.0,25.0,19.714285714285715,114,0,0,48,178
2025-11-10,S03,P0120,26.0,16.0,19.857142857142858,94,0,0,48,178
2025-11-11,S03,P0120,20.0,23.0,20.428571428571427,73,0,0,48,178
2025-11-12,S03,P0120,21.0,15.0,20.142857142857142,57,0,0,48,178
2025-11-13,S03,P0120,16.0,20.0,20.285714285714285,33,0,0,48,178
2025-11-14,S03,P0120,24.0,16.0,20.857142857142858,70,0,0,48,178
2025-11-15,S03,P0120,19.0,23.0,21.285714285714285,47,0,0,48,178
2025-11-16,S03,P0120,23.0,26.0,21.285714285714285,110,0,0,48,178
2025-11-17,S03,P0120,30.0,20.0,21.857142857142858,87,0,0,48,178
2025-11-18,S03,P0120,23.0,21.0,22.285714285714285,66,0,0,48,178
2025-11-19,S03,P0120,21.0,16.0,22.285714285714285,51,0,0,48,178
2025-11-20,S03,P0120,15.0,24.0,22.142857142857142,35,0,0,48,178
2025-11-21,S03,P0120,16.0,19.0,21.0,115,0,0,48,178
2025-11-22,S03,P0120,17.0,23.0,20.714285714285715,88,0,0,48,178
2025-11-23,S03,P0120,27.0,30.0,21.285714285714285,60,0,0,48,178
2025-11-24,S03,P0120,28.0,23.0,21.0,38,0,0,48,178
2025-11-25,S03,P0120,22.0,21.0,20.857142857142858,81,0,0,48,178
2025-11-26,S03,P0120,24.0,15.0,21.285714285714285,65,0,0,48,178
2025-11-27,S03,P0120,16.0,16.0,21.428571428571427,44,0,0,48,178
2025-11-28,S03,P0120,21.0,17.0,22.142857142857142,149,0,0,48,178
2025-11-29,S03,P0120,23.0,27.0,23.0,120,0,0,48,178
2025-11-30,S03,P0120,29.0,28.0,23.285714285714285,98,0,0,48,178
2025-12-01,S03,P0120,22.0,22.0,22.428571428571427,79,0,0,48,178
2025-12-02,S03,P0120,19.0,24.0,22.0,63,0,0,48,178
2025-12-03,S03,P0120,16.0,16.0,20.857142857142858,47,0,0,48,178
2025-12-04,S03,P0120,16.0,21.0,20.857142857142858,92,0,0,48,178
2025-12-05,S03,P0120,19.0,23.0,20.571428571428573,72,0,0,48,178
2025-12-06,S03,P0120,20.0,29.0,20.142857142857142,53,0,0,48,178
2025-12-07,S03,P0120,19.0,22.0,18.714285714285715,29,0,0,48,178
2025-12-08,S03,P0120,24.0,19.0,19.0,141,0,0,48,178
2025-12-09,S03,P0120,15.0,16.0,18.428571428571427,123,0,0,48,178
2025-12-10,S03,P0120,18.0,16.0,18.714285714285715,107,0,0,48,178
2025-12-11,S03,P0120,16.0,19.0,18.714285714285715,85,0,0,48,178
2025-12-12,S03,P0120,22.0,20.0,19.142857142857142,61,0,0,48,178
2025-12-13,S03,P0120,24.0,19.0,19.714285714285715,42,0,0,48,178
2025-12-14,S03,P0120,19.0,24.0,19.714285714285715,106,0,0,48,178
2025-12-15,S03,P0120,19.0,15.0,19.0,87,0,0,48,178
2025-12-16,S03,P0120,19.0,18.0,19.571428571428573,67,0,0,48,178
2025-12-17,S03,P0120,20.0,16.0,19.857142857142858,47,0,0,48,178
2025-12-18,S03,P0120,20.0,22.0,20.428571428571427,160,0,0,48,178
2025-12-19,S03,P0120,17.0,24.0,19.714285714285715,140,0,0,48,178
2025-12-20,S03,P0120,20.0,19.0,19.142857142857142,121,0,0,48,178
2025-12-21,S03,P0120,19.0,19.0,19.142857142857142,97,0,0,48,178
2025-12-22,S03,P0120,24.0,19.0,19.857142857142858,75,0,0,48,178
2025-12-23,S03,P0120,22.0,20.0,20.285714285714285,57,0,0,48,178
2025-12-24,S03,P0120,18.0,20.0,20.0,42,0,0,48,178
2025-12-25,S03,P0120,15.0,17.0,19.285714285714285,149,0,0,48,178
2025-12-26,S03,P0120,20.0,20.0,19.714285714285715,132,0,0,48,178
2025-12-27,S03,P0120,17.0,19.0,19.285714285714285,105,0,0,48,178
2025-12-28,S03,P0120,27.0,24.0,20.428571428571427,87,0,0,48,178
2025-12-29,S03,P0120,18.0,22.0,19.571428571428573,66,0,0,48,178
2025-12-30,S03,P0120,21.0,18.0,19.428571428571427,46,0,0,48,178
2025-12-31,S03,P0120,20.0,15.0,19.714285714285715,122,0,0,48,178
2025-01-08,S03,P0121,18.0,20.0,18.857142857142858,159,0,0,49,230
2025-01-09,S03,P0121,23.0,23.0,19.285714285714285,139,0,0,49,230
2025-01-10,S03,P0121,20.0,16.0,18.857142857142858,115,0,0,49,230
2025-01-11,S03,P0121,24.0,18.0,20.0,93,0,0,49,230
2025-01-12,S03,P0121,22.0,19.0,20.571428571428573,72,0,0,49,230
2025-01-13,S03,P0121,21.0,18.0,20.857142857142858,48,0,0,49,230
2025-01-14,S03,P0121,24.0,18.0,21.714285714285715,259,0,0,49,230
2025-01-15,S03,P0121,19.0,23.0,21.857142857142858,237,0,0,49,230
2025-01-16,S03,P0121,22.0,20.0,21.714285714285715,221,0,0,49,230
2025-01-17,S03,P0121,16.0,24.0,21.142857142857142,197,0,0,49,230
2025-01-18,S03,P0121,24.0,22.0,21.142857142857142,177,0,0,49,230
2025-01-19,S03,P0121,20.0,21.0,20.857142857142858,155,0,0,49,230
2025-01-20,S03,P0121,22.0,24.0,21.0,132,0,0,49,230
2025-01-21,S03,P0121,23.0,19.0,20.857142857142858,111,0,0,49,230
2025-01-22,S03,P0121,21.0,22.0,21.142857142857142,88,0,0,49,230
2025-01-23,S03,P0121,23.0,16.0,21.285714285714285,66,0,0,49,230
2025-01-24,S03,P0121,22.0,24.0,22.142857142857142,42,0,0,49,230
2025-01-25,S03,P0121,24.0,20.0,22.142857142857142,143,0,0,49,230
2025-01-26,S03,P0121,26.0,22.0,23.0,119,0,0,49,230
2025-01-27,S03,P0121,24.0,23.0,23.285714285714285,98,0,0,49,230
2025-01-28,S03,P0121,21.0,21.0,23.0,83,0,0,49,230
2025-01-29,S03,P0121,15.0,23.0,22.142857142857142,65,0,0,49,230
2025-01-30,S03,P0121,18.0,22.0,21.428571428571427,42,0,0,49,230
2025-01-31,S03,P0121,23.0,24.0,21.571428571428573,202,0,0,49,230
2025-02-01,S03,P0121,17.0,26.0,20.571428571428573,176,0,0,49,230
2025-02-02,S03,P0121,26.0,24.0,20.571428571428573,146,0,0,49,230
2025-02-03,S03,P0121,30.0,21.0,21.428571428571427,122,0,0,49,230
2025-02-04,S03,P0121,24.0,15.0,21.857142857142858,104,0,0,49,230
2025-02-05,S03,P0121,18.0,18.0,22.285714285714285,82,0,0,49,230
2025-02-06,S03,P0121,22.0,23.0,22.857142857142858,59,0,0,49,230
2025-02-07,S03,P0121,23.0,17.0,22.857142857142858,42,0,0,49,230
2025-02-08,S03,P0121,17.0,26.0,22.857142857142858,142,0,0,49,230
2025-02-09,S03,P0121,24.0,30.0,22.571428571428573,118,0,0,49,230
2025-02-10,S03,P0121,24.0,24.0,21.714285714285715,103,0,0,49,230
2025-02-11,S03,P0121,15.0,18.0,20.428571428571427,88,0,0,49,230
2025-02-12,S03,P0121,15.0,22.0,20.0,71,0,0,49,230
2025-02-13,S03,P0121,17.0,23.0,19.285714285714285,48,0,0,49,230
2025-02-14,S03,P0121,23.0,17.0,19.285714285714285,120,0,0,49,230
2025-02-15,S03,P0121,16.0,24.0,19.142857142857142,101,0,0,49,230
2025-02-16,S03,P0121,19.0,24.0,18.428571428571427,76,0,0,49,230
2025-02-17,S03,P0121,25.0,15.0,18.571428571428573,54,0,0,49,230
2025-02-18,S03,P0121,22.0,15.0,19.571428571428573,32,0,0,49,230
2025-02-19,S03,P0121,22.0,17.0,20.571428571428573,128,0,0,49,230
2025-02-20,S03,P0121,18.0,23.0,20.714285714285715,105,0,0,49,230
2025-02-21,S03,P0121,23.0,16.0,20.714285714285715,83,0,0,49,230
2025-02-22,S03,P0121,22.0,19.0,21.571428571428573,54,0,0,49,230
2025-02-23,S03,P0121,29.0,25.0,23.0,27,0,0,49,230
2025-02-24,S03,P0121,27.0,22.0,23.285714285714285,183,0,0,49,230
2025-02-25,S03,P0121,19.0,22.0,22.857142857142858,161,0,0,49,230
2025-02-26,S03,P0121,22.0,18.0,22.857142857142858,138,0,0,49,230
2025-02-27,S03,P0121,23.0,23.0,23.571428571428573,123,0,0,49,230
2025-02-28,S03,P0121,15.0,22.0,22.428571428571427,103,0,0,49,230
2025-03-01,S03,P0121,20.0,29.0,22.142857142857142,78,0,0,49,230
2025-03-02,S03,P0121,25.0,27.0,21.571428571428573,53,0,0,49,230
2025-03-03,S03,P0121,25.0,19.0,21.285714285714285,35,0,0,49,230
2025-03-04,S03,P0121,18.0,22.0,21.142857142857142,129,0,0,49,230
2025-03-05,S03,P0121,19.0,23.0,20.714285714285715,112,0,0,49,230
2025-03-06,S03,P0121,17.0,15.0,19.857142857142858,92,0,0,49,230
2025-03-07,S03,P0121,20.0,20.0,20.571428571428573,72,0,0,49,230
2025-03-08,S03,P0121,20.0,25.0,20.571428571428573,43,0,0,49,230
2025-03-09,S03,P0121,29.0,25.0,21.142857142857142,212,0,0,49,230
2025-03-10,S03,P0121,30.0,18.0,21.857142857142858,194,0,0,49,230
2025-03-11,S03,P0121,18.0,19.0,21.857142857142858,176,0,0,49,230
2025-03-12,S03,P0121,18.0,17.0,21.714285714285715,152,0,0,49,230
2025-03-13,S03,P0121,24.0,20.0,22.714285714285715,134,0,0,49,230
2025-03-14,S03,P0121,18.0,20.0,22.428571428571427,118,0,0,49,230
2025-03-15,S03,P0121,16.0,29.0,21.857142857142858,93,0,0,49,230
2025-03-16,S03,P0121,25.0,30.0,21.285714285714285,74,0,0,49,230
2025-03-17,S03,P0121,19.0,18.0,19.714285714285715,56,0,0,49,230
2025-03-18,S03,P0121,18.0,18.0,19.714285714285715,36,0,0,49,230
2025-03-19,S03,P0121,20.0,24.0,20.0,243,0,0,49,230
2025-03-20,S03,P0121,20.0,18.0,19.428571428571427,227,0,0,49,230
2025-03-21,S03,P0121,16.0,16.0,19.142857142857142,205,0,0,49,230
2025-03-22,S03,P0121,22.0,25.0,20.0,175,0,0,49,230
2025-03-23,S03,P0121,30.0,19.0,20.714285714285715,152,0,0,49,230
2025-03-24,S03,P0121,23.0,18.0,21.285714285714285,135,0,0,49,230
2025-03-25,S03,P0121,17.0,20.0,21.142857142857142,111,0,0,49,230
2025-03-26,S03,P0121,24.0,20.0,21.714285714285715,90,0,0,49,230
2025-03-27,S03,P0121,21.0,16.0,21.857142857142858,72,0,0,49,230
2025-03-28,S03,P0121,18.0,22.0,22.142857142857142,53,0,0,49,230
2025-03-29,S03,P0121,19.0,30.0,21.714285714285715,32,0,0,49,230
2025-03-30,S03,P0121,21.0,23.0,20.428571428571427,229,0,0,49,230
2025-03-31,S03,P0121,20.0,17.0,20.0,212,0,0,49,230
2025-04-01,S03,P0121,17.0,24.0,20.0,194,0,0,49,230
2025-04-02,S03,P0121,18.0,21.0,19.142857142857142,175,0,0,49,230
2025-04-03,S03,P0121,19.0,18.0,18.857142857142858,152,0,0,49,230
2025-04-04,S03,P0121,23.0,19.0,19.571428571428573,130,0,0,49,230
2025-04-05,S03,P0121,22.0,21.0,20.0,111,0,0,49,230
2025-04-06,S03,P0121,19.0,20.0,19.714285714285715,92,0,0,49,230
2025-04-07,S03,P0121,19.0,17.0,19.571428571428573,74,0,0,49,230
2025-04-08,S03,P0121,18.0,18.0,19.714285714285715,53,0,0,49,230
2025-04-09,S03,P0121,21.0,19.0,20.142857142857142,38,0,0,49,230
2025-04-10,S03,P0121,15.0,23.0,19.571428571428573,71,0,0,49,230
2025-04-11,S03,P0121,20.0,22.0,19.142857142857142,52,0,0,49,230
2025-04-12,S03,P0121,19.0,19.0,18.714285714285715,25,0,0,49,230
2025-04-13,S03,P0121,27.0,19.0,19.857142857142858,155,0,0,49,230
2025-04-14,S03,P0121,18.0,18.0,19.714285714285715,136,0,0,49,230
2025-04-15,S03,P0121,19.0,21.0,19.857142857142858,112,0,0,49,230
2025-04-16,S03,P0121,24.0,15.0,20.285714285714285,97,0,0,49,230
2025-04-17,S03,P0121,15.0,20.0,20.285714285714285,80,0,0,49,230
2025-04-18,S03,P0121,17.0,19.0,19.857142857142858,58,0,0,49,230
2025-04-19,S03,P0121,22.0,27.0,20.285714285714285,32,0,0,49,230
2025-04-20,S03,P0121,26.0,18.0,20.142857142857142,145,0,0,49,230
2025-04-21,S03,P0121,20.0,19.0,20.428571428571427,122,0,0,49,230
2025-04-22,S03,P0121,23.0,24.0,21.0,98,0,0,49,230
2025-04-23,S03,P0121,24.0,15.0,21.0,78,0,0,49,230
2025-04-24,S03,P0121,20.0,17.0,21.714285714285715,61,0,0,49,230
2025-04-25,S03,P0121,17.0,22.0,21.714285714285715,42,0,0,49,230
2025-04-26,S03,P0121,19.0,26.0,21.285714285714285,230,0,0,49,230
2025-04-27,S03,P0121,24.0,20.0,21.0,202,0,0,49,230
2025-04-28,S03,P0121,28.0,23.0,22.142857142857142,178,0,0,49,230
2025-04-29,S03,P0121,24.0,24.0,22.285714285714285,154,0,0,49,230
2025-04-30,S03,P0121,24.0,20.0,22.285714285714285,136,0,0,49,230
2025-05-01,S03,P0121,18.0,17.0,22.0,115,0,0,49,230
2025-05-02,S03,P0121,21.0,19.0,22.571428571428573,94,0,0,49,230
2025-05-03,S03,P0121,21.0,24.0,22.857142857142858,66,0,0,49,230
2025-05-04,S03,P0121,28.0,28.0,23.428571428571427,42,0,0,49,230
2025-05-05,S03,P0121,24.0,24.0,22.857142857142858,243,0,0,49,230
2025-05-06,S03,P0121,18.0,24.0,22.0,225,0,0,49,230
2025-05-07,S03,P0121,18.0,18.0,21.142857142857142,209,0,0,49,230
2025-05-08,S03,P0121,16.0,21.0,20.857142857142858,188,0,0,49,230
2025-05-09,S03,P0121,21.0,21.0,20.857142857142858,169,0,0,49,230
2025-05-10,S03,P0121,19.0,28.0,20.571428571428573,149,0,0,49,230
2025-05-11,S03,P0121,20.0,24.0,19.428571428571427,128,0,0,49,230
2025-05-12,S03,P0121,21.0,18.0,19.0,106,0,0,49,230
2025-05-13,S03,P0121,22.0,18.0,19.571428571428573,82,0,0,49,230
2025-05-14,S03,P0121,24.0,16.0,20.428571428571427,61,0,0,49,230
2025-05-15,S03,P0121,21.0,21.0,21.142857142857142,38,0,0,49,230
2025-05-16,S03,P0121,23.0,19.0,21.428571428571427,223,0,0,49,230
2025-05-17,S03,P0121,17.0,20.0,21.142857142857142,202,0,0,49,230
2025-05-18,S03,P0121,21.0,21.0,21.285714285714285,179,0,0,49,230
2025-05-19,S03,P0121,23.0,22.0,21.571428571428573,162,0,0,49,230
2025-05-20,S03,P0121,17.0,24.0,20.857142857142858,141,0,0,49,230
2025-05-21,S03,P0121,21.0,21.0,20.428571428571427,123,0,0,49,230
2025-05-22,S03,P0121,18.0,23.0,20.0,104,0,0,49,230
2025-05-23,S03,P0121,19.0,17.0,19.428571428571427,81,0,0,49,230
2025-05-24,S03,P0121,23.0,21.0,20.285714285714285,60,0,0,49,230
2025-05-25,S03,P0121,21.0,23.0,20.285714285714285,30,0,0,49,230
2025-05-26,S03,P0121,30.0,17.0,21.285714285714285,103,0,0,49,230
2025-05-27,S03,P0121,16.0,21.0,21.142857142857142,80,0,0,49,230
2025-05-28,S03,P0121,23.0,18.0,21.428571428571427,64,0,0,49,230
2025-05-29,S03,P0121,16.0,19.0,21.142857142857142,46,0,0,49,230
2025-05-30,S03,P0121,18.0,23.0,21.0,139,0,0,49,230
2025-05-31,S03,P0121,22.0,21.0,20.857142857142858,110,0,0,49,230
2025-06-01,S03,P0121,29.0,30.0,22.0,83,0,0,49,230
2025-06-02,S03,P0121,27.0,16.0,21.571428571428573,67,0,0,49,230
2025-06-03,S03,P0121,16.0,23.0,21.571428571428573,49,0,0,49,230
2025-06-04,S03,P0121,18.0,16.0,20.857142857142858,34,0,0,49,230
2025-06-05,S03,P0121,15.0,18.0,20.714285714285715,203,0,0,49,230
2025-06-06,S03,P0121,23.0,22.0,21.428571428571427,187,0,0,49,230
2025-06-07,S03,P0121,16.0,29.0,20.571428571428573,160,0,0,49,230
2025-06-08,S03,P0121,27.0,27.0,20.285714285714285,136,0,0,49,230
2025-06-09,S03,P0121,24.0,16.0,19.857142857142858,115,0,0,49,230
2025-06-10,S03,P0121,21.0,18.0,20.571428571428573,98,0,0,49,230
2025-06-11,S03,P0121,17.0,15.0,20.428571428571427,77,0,0,49,230
